ordinal,journey_kind,scheduled_at_unix_microseconds,offered_at_unix_microseconds,arrival_lag_microseconds,admission_status,admission_microseconds,completion_microseconds,authoritative_completion_microseconds,run_id,idempotency_replay_checked,idempotency_replay_passed,evidence_checked,evidence_passed,total_agent_runs,child_agent_runs,thread_events,workflow_instances,tool_calls,approvals,tool_attempts,error_class
434,measured-agent-decision,1785818990642940,1785818990645074,2134,201,62920,109777,91931,run-root-114461,false,false,true,true,1,0,2,0,0,0,0,
435,measured-agent-decision,1785818990686418,1785818990687211,793,201,66842,1091570,92411,run-root-114462,false,false,true,true,1,0,2,0,0,0,0,
436,measured-agent-decision,1785818990729896,1785818990731585,1689,201,73993,1097862,114543,run-root-114463,false,false,true,true,1,0,2,1,0,0,0,
437,measured-agent-decision,1785818990773375,1785818990774510,1135,201,54777,1108077,94108,run-root-114464,false,false,true,true,1,0,2,1,0,0,0,
438,measured-agent-decision,1785818990816853,1785818990818833,1980,201,57589,1086776,103632,run-root-114465,false,false,true,true,1,0,2,1,0,0,0,
439,measured-agent-decision,1785818990860331,1785818990861870,1539,201,50887,1073219,100069,run-root-114466,false,false,true,true,1,0,2,1,0,0,0,
440,measured-agent-decision,1785818990903809,1785818990905531,1722,201,69297,1095781,103010,run-root-114467,false,false,true,true,1,0,2,1,0,0,0,
441,measured-agent-decision,1785818990947288,1785818990948899,1611,201,52321,1074108,104079,run-root-114468,false,false,true,true,1,0,2,1,0,0,0,
442,measured-agent-decision,1785818990990766,1785818990991958,1192,201,71099,1097945,128998,run-root-114469,false,false,true,true,1,0,2,1,0,0,0,
443,measured-agent-decision,1785818991034244,1785818991035312,1068,201,71091,1103598,158119,run-root-114470,false,false,true,true,1,0,2,1,0,0,0,
444,measured-agent-decision,1785818991077722,1785818991079128,1406,201,73385,1099673,135320,run-root-114471,false,false,true,true,1,0,2,1,0,0,0,
445,measured-agent-decision,1785818991121201,1785818991122764,1563,201,75965,1112280,140169,run-root-114472,false,false,true,true,1,0,2,1,0,0,0,
446,measured-agent-decision,1785818991164679,1785818991165489,810,201,71752,1104058,131567,run-root-114473,false,false,true,true,1,0,2,1,0,0,0,
447,measured-agent-decision,1785818991208157,1785818991209551,1394,201,65382,1096991,134140,run-root-114474,false,false,true,true,1,0,2,1,0,0,0,
448,measured-agent-decision,1785818991251635,1785818991252793,1158,201,66007,1094335,179188,run-root-114475,false,false,true,true,2,1,2,0,0,0,0,
449,measured-agent-decision,1785818991295114,1785818991296322,1208,201,63758,1087384,135409,run-root-114476,false,false,true,true,2,1,2,0,0,0,0,
450,measured-agent-decision,1785818991338592,1785818991339474,882,201,68533,1092971,162546,run-root-114477,false,false,true,true,2,1,2,0,0,0,0,
451,measured-agent-decision,1785818991382070,1785818991383870,1800,201,66754,1087866,221810,run-root-114478,false,false,true,true,2,1,2,0,0,0,0,
452,measured-agent-decision,1785818991425548,1785818991426929,1381,201,55069,1128487,202361,run-root-114479,false,false,true,true,2,1,2,0,0,0,0,
453,measured-agent-decision,1785818991469027,1785818991470690,1663,201,67956,1140598,189541,run-root-114480,false,false,true,true,2,1,2,0,0,0,0,
454,measured-agent-decision,1785818991512505,1785818991514086,1581,201,59758,1121805,185874,run-root-114481,false,false,true,true,2,1,2,0,0,0,0,
455,measured-agent-decision,1785818991555983,1785818991557765,1782,201,70274,1148090,202449,run-root-114482,false,false,true,true,2,1,2,0,0,0,0,
456,measured-agent-decision,1785818991599462,1785818991600623,1161,201,65183,1136452,240596,run-root-114483,false,false,true,true,2,1,2,0,0,0,0,
457,measured-agent-decision,1785818991642940,1785818991644018,1078,201,65862,1128421,351705,run-root-114484,false,false,true,true,5,4,2,0,0,0,0,
458,measured-agent-decision,1785818991686418,1785818991687777,1359,201,67699,1131019,377290,run-root-114485,false,false,true,true,5,4,2,0,0,0,0,
459,measured-agent-decision,1785818991729896,1785818991731776,1880,201,73404,1129006,428405,run-root-114486,false,false,true,true,5,4,2,0,0,0,0,
